Customer_ID,Age,Gender,Location,Preferred_Shopping_Channel,Total_Purchase_Amount,Avg_Purchase_Amount,Num_Orders,Avg_Rating,Discount_Usage_Rate,Return_Rate,CLV,Loyalty_Score,Payment_Method,Customer_Segment,Churn,Cluster
12733,27.0,Male,Houston,Online,87.83781905253834,87.83781905253834,1,2.0,1.0,0.0,652.6903885023348,69.0,Credit Card,Regular,1,1
12734,53.0,Other,Houston,Online,612.0310422208653,306.01552111043264,2,4.0,0.5,0.0,2736.7498921214674,50.0,Credit Card,Regular,0,0
12736,62.0,Male,Los Angeles,Online,257.54550923354077,257.54550923354077,1,1.0,1.0,0.0,2305.3643795382754,2.0,Cash,New,1,2
12738,43.0,Other,San Francisco,In-store,36.52586011713717,36.52586011713717,1,3.0,0.0,0.0,353.7049113972259,45.0,PayPal,Regular,1,2
12739,41.0,Female,San Francisco,Online,47.59641224482088,47.59641224482088,1,2.0,0.0,1.0,279.2716247551813,43.0,Bank Transfer,Regular,1,2
12740,56.0,Other,Los Angeles,In-store,257.54550923354077,257.54550923354077,1,5.0,0.0,0.0,2305.3643795382754,61.0,Bank Transfer,Regular,0,1
12744,34.0,Female,Houston,Online,28.25440150095609,28.25440150095609,1,2.0,1.0,0.0,283.5534931369811,43.0,Credit Card,Regular,1,2
12745,40.5,Other,Chicago,Both,675.8256141686325,337.9128070843162,2,3.5,0.5,0.5,3258.4252975132176,28.0,Cash,New,1,0
12747,54.0,Female,Los Angeles,Online,486.3270366740324,486.3270366740324,1,5.0,1.0,0.0,4754.768461677678,72.0,Credit Card,VIP,1,1
12752,38.0,Male,San Francisco,Online,134.3114466979473,134.3114466979473,1,3.0,0.0,0.0,1094.064884603867,52.0,Bank Transfer,Regular,1,1
12768,27.0,Other,Los Angeles,In-store,64.18730854233782,64.18730854233782,1,3.0,0.0,0.0,458.3835857224025,90.0,Credit Card,VIP,1,1
12772,41.0,Female,New York,In-store,109.5454292230844,109.5454292230844,1,2.0,1.0,0.0,1177.458012969624,93.0,Cash,VIP,0,1
12779,55.0,Other,San Francisco,Online,342.6002319250102,342.6002319250102,1,1.0,0.0,0.0,5021.747950354493,40.0,Credit Card,Regular,1,2
12782,57.0,Male,Los Angeles,In-store,308.6885816102474,308.6885816102474,1,4.0,1.0,1.0,2428.019997540518,31.0,Credit Card,New,1,2
12786,63.0,Female,San Francisco,Both,464.9758167707905,464.9758167707905,1,2.0,0.0,0.0,5881.323722102059,81.0,Cash,VIP,1,1
12790,33.0,Male,Los Angeles,In-store,159.6615294146858,159.6615294146858,1,5.0,1.0,0.0,1296.779220653516,27.0,Credit Card,New,1,2
12797,43.0,Other,Houston,Online,466.7592424146798,466.7592424146798,1,1.0,0.0,0.0,4738.628884609788,50.0,Cash,Regular,1,2
12806,47.0,Other,San Francisco,In-store,214.9493996422621,214.9493996422621,1,4.0,0.0,1.0,2820.713303561467,47.0,PayPal,Regular,1,2
12808,56.0,Female,Chicago,In-store,257.54550923354077,257.54550923354077,1,3.0,0.0,0.0,2305.3643795382754,72.0,PayPal,VIP,1,1
12811,24.0,Male,Los Angeles,Online,257.54550923354077,257.54550923354077,1,3.0,0.0,0.0,2305.3643795382754,26.0,Bank Transfer,New,1,2
12814,63.0,Male,New York,Both,257.54550923354077,257.54550923354077,1,5.0,0.0,0.0,2305.3643795382754,26.0,Bank Transfer,New,1,2
12817,56.0,Other,Los Angeles,Both,465.9753932474306,465.9753932474306,1,2.0,0.0,0.0,2521.091985837539,15.0,Credit Card,New,0,2
12824,41.0,Female,Houston,In-store,469.3877335121957,469.3877335121957,1,2.0,1.0,0.0,3183.914055033389,31.0,PayPal,New,1,2
12832,44.5,Male,Chicago,Both,522.4805080841496,261.2402540420748,2,3.5,0.5,1.0,3242.3385079490818,93.5,Credit Card,VIP,1,0
12838,35.0,Male,Houston,In-store,154.3779625006252,154.3779625006252,1,1.0,0.0,0.0,1631.167412807982,24.0,Bank Transfer,New,1,2
12839,30.0,Male,Los Angeles,Online,342.6624802212564,342.6624802212564,1,5.0,0.0,0.0,1736.779679609234,16.0,Cash,New,1,2
12844,44.0,Female,New York,Online,31.83274949265008,31.83274949265008,1,5.0,0.0,1.0,245.4491491593146,77.0,Bank Transfer,VIP,1,1
12849,37.0,Female,San Francisco,Online,226.8207436973383,226.8207436973383,1,2.0,0.0,1.0,1143.630220606464,83.0,PayPal,VIP,1,1
12852,31.0,Other,Los Angeles,In-store,45.61433463900928,45.61433463900928,1,1.0,1.0,0.0,591.2600918559555,50.0,Cash,Regular,0,2
12863,62.0,Male,San Francisco,Online,348.0222288836225,348.0222288836225,1,1.0,0.0,1.0,2233.886115042922,83.0,Bank Transfer,VIP,0,1
12866,33.0,Other,Los Angeles,Online,78.00018321518907,78.00018321518907,1,1.0,1.0,0.0,562.3089773176995,30.0,PayPal,New,1,2
12869,47.0,Male,Chicago,In-store,257.54550923354077,257.54550923354077,1,5.0,1.0,0.0,2305.3643795382754,78.0,Credit Card,VIP,1,1
12871,48.0,Other,Chicago,In-store,427.6590211384014,427.6590211384014,1,3.0,1.0,1.0,4131.051654894694,27.0,Cash,New,1,2
12872,31.0,Female,Chicago,Online,414.8718834326647,414.8718834326647,1,2.0,0.0,0.0,6064.09453373015,63.0,Credit Card,Regular,1,1
12875,42.0,Male,New York,Both,257.54550923354077,257.54550923354077,1,3.0,1.0,0.0,2305.3643795382754,57.0,Bank Transfer,Regular,0,1
12878,38.0,Male,San Francisco,Online,475.2733441856894,475.2733441856894,1,4.0,0.0,1.0,4968.44951735513,20.0,Cash,New,1,2
12891,34.0,Male,Houston,Online,469.2010337394098,469.2010337394098,1,5.0,0.0,0.0,3687.427838886012,19.0,PayPal,New,1,2
12896,48.0,Female,San Francisco,In-store,400.5239508319029,400.5239508319029,1,3.0,1.0,0.0,5449.895054665079,38.0,Bank Transfer,New,1,2
12898,28.0,Male,New York,Online,299.7090238178009,299.7090238178009,1,3.0,0.0,0.0,3997.572756497111,31.0,Cash,New,1,2
12911,34.0,Female,Los Angeles,In-store,165.1322107221969,165.1322107221969,1,2.0,0.0,0.0,1469.232423570578,56.0,PayPal,Regular,1,1
12914,43.0,Other,Houston,In-store,493.59403988161694,493.59403988161694,1,2.0,1.0,0.0,4728.767493350737,46.0,Cash,Regular,1,2
12920,68.0,Other,Chicago,Online,242.8614588308527,242.8614588308527,1,1.0,1.0,0.0,3138.572760982541,39.0,Credit Card,New,0,2
12923,65.0,Other,Houston,Online,288.8793695225914,288.8793695225914,1,3.0,0.0,0.0,3119.059105373881,67.0,Credit Card,Regular,1,1
12931,43.0,Other,Los Angeles,Online,461.8931262209776,461.8931262209776,1,2.0,0.0,0.0,5351.848188764528,48.0,PayPal,Regular,1,2
12946,46.0,Male,Los Angeles,Online,465.1839004305854,465.1839004305854,1,5.0,0.0,0.0,5231.480197009185,80.0,Bank Transfer,VIP,0,1
12950,41.0,Female,Chicago,Online,257.54550923354077,257.54550923354077,1,5.0,0.0,1.0,2305.3643795382754,67.0,Cash,Regular,1,1
12958,53.0,Female,San Francisco,Online,286.9915903774512,286.9915903774512,1,2.0,1.0,1.0,2560.647987211571,63.0,PayPal,Regular,0,1
12961,20.0,Male,Los Angeles,Online,395.320019121232,395.320019121232,1,2.0,0.0,0.0,2262.127901856988,15.0,Credit Card,New,1,2
12967,47.0,Male,San Francisco,In-store,222.6948300898304,222.6948300898304,1,1.0,0.0,0.0,2278.35754337356,77.0,Bank Transfer,VIP,1,1
12969,39.0,Other,Chicago,In-store,448.5062148566863,448.5062148566863,1,2.0,1.0,0.0,3075.34194103214,97.0,Cash,VIP,1,1
12975,25.0,Other,Los Angeles,In-store,444.3244284659536,444.3244284659536,1,2.0,0.0,0.0,2570.316277798597,25.0,Bank Transfer,New,1,2
12976,20.0,Other,Chicago,In-store,438.3108600724433,438.3108600724433,1,3.0,1.0,0.0,5582.15094381784,82.0,Cash,VIP,1,1
12983,22.0,Other,San Francisco,In-store,347.4283520512662,347.4283520512662,1,1.0,1.0,1.0,4306.222508878683,66.0,PayPal,Regular,1,1
12989,45.0,Female,New York,Online,15.013246475789353,15.013246475789353,1,4.0,1.0,0.0,134.78473361379443,41.0,Cash,Regular,0,2
13004,54.0,Other,New York,In-store,66.17357235699635,66.17357235699635,1,4.0,0.0,0.0,480.8517206105087,94.0,Bank Transfer,VIP,1,1
13005,69.0,Other,San Francisco,Both,119.0757819052065,119.0757819052065,1,3.0,0.0,0.0,1321.652324186231,72.0,Credit Card,VIP,1,1
13009,48.0,Other,Chicago,Online,299.3889322919067,299.3889322919067,1,1.0,0.0,0.0,3354.154698552064,94.0,Cash,VIP,1,1
13020,49.0,Female,New York,Online,395.6088371347303,395.6088371347303,1,4.0,1.0,0.0,4364.49267510762,37.0,Credit Card,New,1,2
13028,62.0,Female,San Francisco,Online,340.3576937220017,340.3576937220017,1,3.0,0.0,1.0,4606.943612551025,92.0,Credit Card,VIP,1,1
13030,31.0,Male,San Francisco,Online,353.0919048069237,353.0919048069237,1,3.0,0.0,0.0,2477.204130134078,76.0,Bank Transfer,VIP,1,1
13040,23.0,Female,Houston,Online,229.9881643643364,229.9881643643364,1,2.0,0.0,0.0,1354.716234541638,39.0,Bank Transfer,New,0,2
13041,43.0,Other,New York,Online,256.2395170838112,256.2395170838112,1,3.0,1.0,0.0,1869.409176741044,64.0,Cash,Regular,0,1
13042,68.0,Male,Houston,Online,467.151648797869,467.151648797869,1,4.0,0.0,1.0,6530.452215584865,48.0,Bank Transfer,Regular,1,2
13051,36.0,Female,Los Angeles,Both,476.720737212819,476.720737212819,1,2.0,1.0,0.0,5091.596235007267,16.0,Cash,New,1,2
13054,57.0,Female,San Francisco,Both,323.6442943272233,323.6442943272233,1,3.0,0.0,0.0,2740.064086535012,88.0,Bank Transfer,VIP,1,1
13056,52.0,Other,New York,Online,182.2064200006349,182.2064200006349,1,5.0,0.0,0.0,1200.299786630033,87.0,PayPal,VIP,1,1
13067,59.0,Other,New York,Online,54.08396664187084,54.08396664187084,1,2.0,1.0,0.0,276.8057739159415,89.0,Credit Card,VIP,1,1
13072,43.0,Female,Chicago,Both,942.676502887869,314.225500962623,3,3.3333333333333335,0.0,0.0,2979.912878805349,83.66666666666667,Bank Transfer,VIP,0,0
13073,53.0,Other,Los Angeles,Both,123.8444175027689,123.8444175027689,1,3.0,0.0,0.0,1832.770292769425,34.0,PayPal,New,1,2
13081,66.0,Male,San Francisco,Both,493.59403988161694,493.59403988161694,1,5.0,1.0,0.0,4551.73646319983,65.0,PayPal,Regular,0,1
13086,63.0,Female,San Francisco,Online,49.14790701776682,49.14790701776682,1,3.0,0.0,0.0,621.0759938723606,85.0,PayPal,VIP,1,1
13093,43.0,Male,New York,In-store,174.7182358426984,174.7182358426984,1,5.0,0.0,0.0,1437.199638101901,40.0,Cash,Regular,1,2
13097,27.0,Other,Houston,In-store,473.9276744179941,473.9276744179941,1,2.0,0.0,0.0,2743.454172608378,52.0,Bank Transfer,Regular,0,1
13099,34.0,Other,Chicago,Online,100.3223610042137,100.3223610042137,1,2.0,0.0,0.0,1392.456200425119,55.0,Bank Transfer,Regular,1,1
13104,22.0,Other,San Francisco,In-store,219.4465412197144,219.4465412197144,1,5.0,0.0,0.0,3107.949506415686,67.0,Bank Transfer,Regular,1,1
13108,47.0,Other,San Francisco,In-store,270.7344555801318,270.7344555801318,1,4.0,0.0,0.0,3159.490545666618,22.0,Bank Transfer,New,1,2
13117,55.0,Male,Chicago,In-store,393.0554708194845,393.0554708194845,1,3.0,0.0,0.0,3653.30256376497,58.0,Cash,Regular,0,1
13124,45.5,Male,New York,Online,814.7020151845284,407.3510075922642,2,4.0,0.0,0.0,4596.170445366576,43.5,Cash,Regular,0,0
13141,51.0,Other,Houston,Online,493.59403988161694,493.59403988161694,1,2.0,0.0,0.0,4195.486890414138,66.0,Credit Card,Regular,1,1
13144,56.0,Female,New York,Online,137.9523007722078,137.9523007722078,1,4.0,1.0,0.0,1392.445136989269,92.0,PayPal,VIP,0,1
13147,29.0,Other,Chicago,Online,91.60733841096264,91.60733841096264,1,3.0,1.0,0.0,983.3800660263843,9.0,Bank Transfer,New,1,2
13152,31.0,Male,Los Angeles,Online,424.9236833127263,424.9236833127263,1,5.0,1.0,0.0,3115.049254940304,18.0,PayPal,New,1,2
13155,36.5,Female,Chicago,Both,708.427720763987,354.2138603819935,2,1.5,1.0,0.0,3529.4778009129195,73.0,Cash,VIP,0,0
13157,52.5,Female,Chicago,Both,421.9231925712645,210.96159628563225,2,2.5,0.0,0.0,2363.37919671469,41.5,Credit Card,Regular,1,0
13170,42.5,Other,San Francisco,In-store,803.529235024851,401.7646175124255,2,4.0,0.0,0.0,5111.471874650335,69.0,Bank Transfer,Regular,1,0
13173,43.0,Other,Chicago,Online,42.84375872838613,42.84375872838613,1,5.0,0.0,1.0,490.9244692865905,49.0,PayPal,Regular,0,2
13174,25.0,Male,San Francisco,Online,271.7098281420741,271.7098281420741,1,4.0,0.0,0.0,2381.933941428748,45.0,Credit Card,Regular,0,2
13177,45.0,Female,Chicago,Online,454.53982088007666,227.26991044003833,2,3.0,0.0,0.5,2243.123022148365,57.5,Cash,Regular,1,0
13178,21.0,Female,Los Angeles,In-store,24.79408751522243,24.79408751522243,1,4.0,1.0,0.0,290.8145774594051,86.0,Cash,VIP,0,1
13179,42.0,Female,Chicago,Online,444.1025985042336,444.1025985042336,1,5.0,1.0,0.0,3430.696968477487,8.0,Bank Transfer,New,0,2
13186,36.0,Female,Chicago,Online,317.5890404255102,317.5890404255102,1,2.0,1.0,0.0,1666.675081629714,74.0,Bank Transfer,VIP,1,1
13192,34.0,Female,New York,Online,257.54550923354077,257.54550923354077,1,4.0,0.0,0.0,2305.3643795382754,18.0,Credit Card,New,0,2
13216,59.0,Other,Chicago,Online,285.1919182978129,285.1919182978129,1,5.0,1.0,1.0,1467.173897000916,99.0,Cash,VIP,0,1
13223,26.0,Female,New York,In-store,257.54550923354077,257.54550923354077,1,2.0,0.0,0.0,2305.3643795382754,89.0,Cash,VIP,1,1
13224,52.0,Other,Los Angeles,Both,443.494364936627,443.494364936627,1,2.0,1.0,1.0,4789.191119771154,60.0,Cash,Regular,0,1
13225,29.0,Other,New York,Online,160.5893386839973,160.5893386839973,1,4.0,1.0,0.0,1881.732473278647,52.0,Cash,Regular,0,1
13228,25.0,Other,New York,Online,493.59403988161694,493.59403988161694,1,2.0,1.0,0.0,3121.728895822866,15.0,Bank Transfer,New,1,2
13230,56.0,Male,San Francisco,Both,70.73020518957533,70.73020518957533,1,1.0,1.0,1.0,830.0496216792125,98.0,Bank Transfer,VIP,0,1
13239,68.0,Female,Los Angeles,Both,257.54550923354077,257.54550923354077,1,1.0,1.0,0.0,2305.3643795382754,43.0,PayPal,Regular,1,2
13241,59.0,Other,Los Angeles,In-store,384.1796386180957,384.1796386180957,1,1.0,0.0,0.0,4655.348182326129,19.0,Bank Transfer,New,1,2
13242,36.0,Male,Los Angeles,Online,68.14129456616362,68.14129456616362,1,1.0,0.0,0.0,934.5529993310881,14.0,Credit Card,New,1,2
13249,28.0,Female,San Francisco,Both,487.0280104002534,487.0280104002534,1,1.0,0.0,0.0,5889.264741924873,22.0,Bank Transfer,New,0,2
13266,34.0,Male,Chicago,Online,446.066217386148,446.066217386148,1,1.0,0.0,0.0,6024.358287919244,7.0,Bank Transfer,New,1,2
13267,41.0,Female,Chicago,In-store,257.54550923354077,257.54550923354077,1,3.0,0.0,0.0,2305.3643795382754,61.0,Credit Card,Regular,1,1
13273,58.0,Male,New York,Both,269.0560683026217,269.0560683026217,1,4.0,0.0,0.0,1809.30432036481,35.0,Credit Card,New,0,2
13291,44.0,Female,San Francisco,Both,116.1764554156424,116.1764554156424,1,3.0,0.0,1.0,1060.492353345581,59.0,Bank Transfer,Regular,0,1
13294,64.0,Other,Houston,Online,215.6394231570615,215.6394231570615,1,2.0,0.0,0.0,3036.393319642951,100.0,Credit Card,VIP,1,1
13300,23.0,Male,San Francisco,Both,338.938721415823,338.938721415823,1,4.0,0.0,0.0,2277.688402137914,64.0,PayPal,Regular,1,1
13304,62.0,Male,New York,Online,243.0079955968347,243.0079955968347,1,1.0,1.0,1.0,1711.84946787122,40.0,PayPal,Regular,1,2
13310,40.0,Male,San Francisco,Online,257.54550923354077,257.54550923354077,1,4.0,0.0,0.0,2305.3643795382754,1.0,Credit Card,New,1,2
13324,31.0,Male,New York,Online,349.9413809710468,349.9413809710468,1,3.0,0.0,0.0,3854.568072097862,95.0,PayPal,VIP,1,1
13327,43.0,Other,Los Angeles,In-store,277.2277975454844,277.2277975454844,1,1.0,0.0,0.0,2372.043286720235,48.0,Credit Card,Regular,1,2
13330,66.0,Male,Chicago,Online,442.5436173414694,442.5436173414694,1,4.0,0.0,1.0,2510.815786464487,28.0,Bank Transfer,New,1,2
13335,46.0,Male,Chicago,In-store,423.2328538970494,423.2328538970494,1,1.0,0.0,0.0,5373.763624901196,83.0,Bank Transfer,VIP,1,1
13342,22.0,Female,New York,Online,335.245700699633,335.245700699633,1,3.0,0.0,0.0,2939.715598369949,79.0,PayPal,VIP,1,1
13343,18.0,Female,San Francisco,Both,167.7048512486469,167.7048512486469,1,3.0,0.0,1.0,1448.544521728568,1.0,Cash,New,1,2
13345,69.0,Female,Chicago,Online,261.6898091924515,261.6898091924515,1,5.0,0.0,0.0,2936.447962868569,65.0,Cash,Regular,1,1
13354,37.0,Female,Los Angeles,Online,479.2551026563968,479.2551026563968,1,3.0,0.0,0.0,6095.034453324251,91.0,Credit Card,VIP,1,1
13356,34.0,Female,Chicago,Online,63.39609835891874,63.39609835891874,1,1.0,0.0,0.0,359.6526457238402,9.0,PayPal,New,1,2
13368,43.0,Female,Houston,Online,230.6911374389062,230.6911374389062,1,5.0,1.0,0.0,1544.217670703164,52.0,Credit Card,Regular,1,1
13373,33.0,Other,Los Angeles,Online,453.6328622485894,453.6328622485894,1,2.0,0.0,0.0,6530.900538738816,86.0,Credit Card,VIP,1,1
13374,41.0,Female,Chicago,Both,679.4175897132471,226.47252990441572,3,3.0,0.3333333333333333,0.3333333333333333,2520.564617603402,36.666666666666664,Bank Transfer,New,0,0
13376,42.0,Female,San Francisco,In-store,401.3568117558776,401.3568117558776,1,5.0,1.0,0.0,2147.686038957413,49.0,PayPal,Regular,1,2
13380,25.0,Female,Chicago,Online,78.42474180269596,78.42474180269596,1,5.0,0.0,0.0,899.0314493064626,38.0,Cash,New,0,2
13385,33.0,Other,Chicago,In-store,425.0358973406509,425.0358973406509,1,4.0,1.0,1.0,5765.195187242348,64.0,Bank Transfer,Regular,1,1
13389,43.0,Male,Los Angeles,Both,257.54550923354077,257.54550923354077,1,1.0,1.0,1.0,2305.3643795382754,33.0,PayPal,New,0,2
13391,57.0,Other,Chicago,Both,426.1173809001114,426.1173809001114,1,3.0,0.0,1.0,5453.4509107269,24.0,Bank Transfer,New,1,2
13394,65.0,Male,Chicago,In-store,35.09111110326124,35.09111110326124,1,2.0,0.0,0.0,468.2812999196451,74.0,Credit Card,VIP,1,1
13417,35.0,Female,New York,Online,172.8318562625802,172.8318562625802,1,2.0,0.0,0.0,1198.616285986464,14.0,PayPal,New,1,2
13419,54.0,Male,Houston,Online,352.1735287308745,352.1735287308745,1,4.0,0.0,0.0,3067.10752803082,43.0,Bank Transfer,Regular,1,2
13420,63.0,Female,New York,Online,356.9316541589768,356.9316541589768,1,3.0,0.0,0.0,3041.494644784249,66.0,Bank Transfer,Regular,1,1
13427,64.0,Other,Chicago,Online,433.6829658060469,433.6829658060469,1,1.0,0.0,1.0,3601.958479312237,56.0,Cash,Regular,0,1
13430,19.0,Female,San Francisco,Both,58.39683518538811,58.39683518538811,1,2.0,0.0,0.0,814.3340106423045,41.0,Credit Card,Regular,1,2
13432,49.0,Other,Houston,In-store,694.6214653817283,347.31073269086414,2,3.5,0.0,0.5,3418.5232391813024,63.5,Bank Transfer,Regular,0,0
13436,41.0,Female,Los Angeles,Online,320.5517293761928,320.5517293761928,1,3.0,0.0,0.0,3949.082797980268,82.0,PayPal,VIP,1,1
13440,63.0,Other,Chicago,Online,72.41229765634684,72.41229765634684,1,1.0,1.0,0.0,992.3979740800303,22.0,PayPal,New,1,2
13444,65.0,Male,Houston,Online,408.8682004047657,408.8682004047657,1,3.0,1.0,1.0,3406.959512633232,44.0,Bank Transfer,Regular,1,2
13446,21.0,Female,New York,Online,45.45076984976792,45.45076984976792,1,4.0,0.0,0.0,291.4214637908595,27.0,PayPal,New,1,2
13451,40.0,Other,Los Angeles,In-store,281.7111522885729,281.7111522885729,1,5.0,1.0,1.0,2377.342597795859,87.0,Bank Transfer,VIP,1,1
13452,22.0,Other,New York,Online,22.15657172085724,22.15657172085724,1,5.0,1.0,1.0,272.5284943922803,67.0,PayPal,Regular,1,1
13453,63.0,Other,Chicago,In-store,15.013246475789353,15.013246475789353,1,1.0,0.0,0.0,134.78473361379443,12.0,Credit Card,New,0,2
13462,43.0,Female,Chicago,Online,324.6432819634876,324.6432819634876,1,3.0,0.0,0.0,2036.511347896155,14.0,Credit Card,New,1,2
13466,35.0,Other,San Francisco,Online,15.013246475789353,15.013246475789353,1,2.0,1.0,0.0,134.78473361379443,62.0,Bank Transfer,Regular,0,1
13472,52.0,Other,San Francisco,Both,418.2726338860286,418.2726338860286,1,2.0,0.0,0.0,6190.786022357302,72.0,Cash,VIP,1,1
13476,67.0,Male,Los Angeles,Online,29.60643396221093,29.60643396221093,1,4.0,0.0,0.0,311.0477648592192,4.0,Bank Transfer,New,1,2
13486,48.0,Other,Chicago,Both,834.4290244314589,417.2145122157294,2,4.5,0.5,0.0,4197.2796585471115,54.5,Bank Transfer,Regular,1,0
13490,23.0,Male,New York,Online,257.54550923354077,257.54550923354077,1,3.0,0.0,0.0,2305.3643795382754,65.0,Cash,Regular,1,1
13496,37.0,Other,San Francisco,Online,192.2114565132162,192.2114565132162,1,3.0,1.0,0.0,2192.540868224901,47.0,Credit Card,Regular,0,2
13506,67.0,Male,New York,In-store,156.0404321899881,156.0404321899881,1,5.0,0.0,0.0,2105.697486056409,94.0,PayPal,VIP,1,1
13507,52.0,Male,New York,Online,153.2221846275341,153.2221846275341,1,2.0,0.0,0.0,1285.348840456246,35.0,PayPal,New,1,2
13510,51.0,Male,San Francisco,In-store,204.9969975386534,204.9969975386534,1,3.0,0.0,1.0,1085.474362475344,77.0,Cash,VIP,1,1
13511,48.0,Male,Los Angeles,Online,104.0195894201548,104.0195894201548,1,5.0,1.0,0.0,1289.556114099161,69.0,Bank Transfer,Regular,1,1
13517,27.0,Male,Chicago,Online,215.942227426585,215.942227426585,1,1.0,0.0,0.0,2371.364925846287,36.0,PayPal,New,1,2
13530,20.5,Male,San Francisco,Online,554.8826435271186,277.4413217635593,2,4.0,0.0,0.0,2378.537476688038,50.5,Credit Card,Regular,0,0
13531,48.0,Female,Chicago,In-store,210.0286930682337,210.0286930682337,1,4.0,0.0,0.0,1968.015072215898,25.0,Credit Card,New,1,2
13549,47.0,Other,Chicago,Both,474.0728980180222,474.0728980180222,1,2.0,1.0,0.0,4191.099929877218,26.0,Credit Card,New,1,2
13553,55.0,Other,New York,In-store,41.8725192911989,41.8725192911989,1,5.0,0.0,0.0,580.2940622059264,52.0,Credit Card,Regular,0,1
13556,57.0,Male,New York,In-store,27.51671328827367,27.51671328827367,1,5.0,0.0,0.0,353.7618249091465,6.0,PayPal,New,1,2
13561,33.0,Female,New York,Both,483.6458432623427,241.82292163117134,2,3.0,0.5,0.0,1624.9266313101905,23.5,Cash,New,1,0
13564,19.0,Female,Houston,Online,417.5036196829722,417.5036196829722,1,4.0,1.0,0.0,3543.623808208769,31.0,Credit Card,New,1,2
13568,18.0,Female,Chicago,Both,105.0246319375334,105.0246319375334,1,5.0,0.0,0.0,1452.153016808238,33.0,PayPal,New,0,2
13572,31.0,Female,San Francisco,Online,229.4917844168105,229.4917844168105,1,3.0,0.0,0.0,2224.403237531998,90.0,Bank Transfer,VIP,1,1
13579,33.0,Other,Chicago,Online,445.9703140436978,445.9703140436978,1,4.0,0.0,0.0,5856.395600951355,66.0,PayPal,Regular,1,1
13581,20.0,Male,Chicago,In-store,492.2408301467753,492.2408301467753,1,2.0,0.0,0.0,2719.640615843395,82.0,Credit Card,VIP,1,1
13584,30.0,Male,San Francisco,Both,43.49070200961541,43.49070200961541,1,3.0,0.0,0.0,487.2316918168141,53.0,Cash,Regular,1,1
13591,31.0,Other,Houston,In-store,221.5412736630394,221.5412736630394,1,3.0,1.0,0.0,2873.33701127839,24.0,Cash,New,0,2
13594,37.0,Other,Houston,In-store,131.8842004826793,131.8842004826793,1,3.0,0.0,0.0,1198.407109594036,72.0,Credit Card,VIP,1,1
13596,29.0,Female,San Francisco,Both,298.4921371468546,298.4921371468546,1,5.0,1.0,0.0,1637.83871386545,31.0,PayPal,New,1,2
13598,30.0,Other,San Francisco,Online,257.54550923354077,257.54550923354077,1,3.0,1.0,1.0,2305.3643795382754,13.0,Bank Transfer,New,1,2
13600,67.0,Other,New York,Online,257.54550923354077,257.54550923354077,1,1.0,1.0,0.0,2305.3643795382754,62.0,Bank Transfer,Regular,1,1
13610,46.0,Female,Houston,Online,782.3177145061713,260.77257150205713,3,3.0,0.3333333333333333,0.0,2547.0971406376984,56.666666666666664,Bank Transfer,Regular,0,0
13627,56.0,Male,Houston,In-store,407.33172773457187,203.66586386728594,2,4.0,0.5,0.0,1932.2847292239776,62.5,Bank Transfer,Regular,1,0
13629,19.0,Male,Los Angeles,Online,257.54550923354077,257.54550923354077,1,3.0,0.0,0.0,2305.3643795382754,2.0,Cash,New,1,2
13633,40.0,Female,Los Angeles,Both,257.54550923354077,257.54550923354077,1,4.0,0.0,0.0,2305.3643795382754,9.0,Bank Transfer,New,0,2
13636,44.0,Male,Houston,In-store,613.034583210369,306.5172916051845,2,2.5,0.0,0.0,4200.3960509615035,39.5,Bank Transfer,New,1,0
13638,25.0,Other,New York,In-store,162.5887660719902,162.5887660719902,1,3.0,0.0,0.0,1995.020600482523,84.0,Credit Card,VIP,0,1
13640,32.0,Other,Chicago,In-store,257.54550923354077,257.54550923354077,1,4.0,0.0,1.0,2305.3643795382754,79.0,Bank Transfer,VIP,1,1
13644,19.0,Female,Chicago,Online,62.99151174522734,62.99151174522734,1,3.0,0.0,0.0,926.3586220909156,59.0,Bank Transfer,Regular,1,1
13654,40.0,Female,New York,Both,378.3814828141672,378.3814828141672,1,2.0,0.0,0.0,3590.353396541596,7.0,PayPal,New,0,2
13665,43.0,Female,New York,Both,257.54550923354077,257.54550923354077,1,3.0,0.0,0.0,2305.3643795382754,52.0,Cash,Regular,0,1
13672,39.0,Female,New York,Online,469.1851220215213,469.1851220215213,1,1.0,0.0,1.0,3192.753423888748,2.0,PayPal,New,1,2
13675,32.0,Male,Chicago,Online,148.864870339591,148.864870339591,1,3.0,0.0,0.0,1585.384986186793,10.0,Cash,New,1,2
13676,43.0,Male,Los Angeles,Online,459.723244702696,459.723244702696,1,1.0,1.0,1.0,5350.75217993833,7.0,Credit Card,New,0,2
13683,65.0,Female,San Francisco,In-store,128.7416076123321,128.7416076123321,1,2.0,0.0,1.0,1760.956000721796,94.0,Bank Transfer,VIP,0,1
13687,43.0,Female,Houston,Both,235.5602225411381,235.5602225411381,1,3.0,0.0,0.0,3167.203924085509,7.0,Bank Transfer,New,1,2
13695,36.0,Female,San Francisco,Online,121.8821099307221,121.8821099307221,1,3.0,1.0,0.0,680.7705054593379,58.0,PayPal,Regular,1,1
13696,57.0,Male,San Francisco,Online,29.83903392086918,29.83903392086918,1,1.0,0.0,1.0,179.7586119890185,5.0,Bank Transfer,New,1,2
